192 MontJoliAirport MontJoli Canada YYY CYYY 48.60860061645508 -68.20809936523438 172 -5 A America/Toronto airport OurAirports 
195 GoreBayManitoulinAirport GoreBay Canada YZE CYZE 45.88529968261719 -82.56780242919922 635 -5 A America/Toronto airport OurAirports 
89 MooseJawAirViceMarshalC.M.McEwenAirport MooseJaw Canada YMJ CYMJ 50.330299377441406 -105.55899810791016 1892 -6 N America/Regina airport OurAirports 
93 MontrealInternational(Mirabel)Airport Montreal Canada YMX CYMX 45.679501 -74.038696 270 -5 A America/Toronto airport OurAirports 
6 WewakInternationalAirport Wewak PapuaNewGuinea WWK AYWK -3.58383011818 143.669006348 19 10 U Pacific/PortMoresby airport OurAirports 
161 WabushAirport Wabush Canada YWK CYWK 52.92190170288086 -66.8644027709961 1808 -4 A America/Halifax airport OurAirports 
85 LloydminsterAirport Lloydminster Canada YLL CYLL 53.309200286865234 -110.072998046875 2193 -7 A America/Edmonton airport OurAirports 
39 ChilliwackAirport Chilliwack Canada YCW CYCW 49.1528015137 -121.939002991 32 -8 A America/Vancouver airport OurAirports 
20 VestmannaeyjarAirport Vestmannaeyjar Iceland VEY BIVM 63.42430114746094 -20.278900146484375 326 0 N Atlantic/Reykjavik airport OurAirports 
32 CambridgeBayAirport CambridgeBay Canada YCB CYCB 69.1081008911 -105.138000488 90 -7 A America/Edmonton airport OurAirports 
77 StephenvilleAirport Stephenville Canada YJT CYJT 48.5442008972168 -58.54999923706055 84 -3.5 A America/StJohns airport OurAirports 
171 Earlton(TimiskamingRegional)Airport Earlton Canada YXR CYXR 47.697400654599996 -79.8473453522 800 -5 A America/Toronto airport OurAirports 
8 Godthaab/NuukAirport Godthaab Greenland GOH BGGH 64.19090271 -51.6781005859 283 -3 E America/Godthab airport OurAirports 
130 RobervalAirport Roberval Canada YRJ CYRJ 48.52000045776367 -72.2656021118164 586 -5 A America/Toronto airport OurAirports 
78 KamloopsAirport Kamloops Canada YKA CYKA 50.7022018433 -120.444000244 1133 -8 A America/Vancouver airport OurAirports 
153 Val-d'OrAirport ValD'or Canada YVO CYVO 48.0532989502 -77.7827987671 1107 -5 A America/Toronto airport OurAirports 
33 NanaimoAirport Nanaimo Canada YCD CYCD 49.054970224899996 -123.869862556 92 -8 A America/Vancouver airport OurAirports 
40 ClydeRiverAirport ClydeRiver Canada YCY CYCY 70.4860992432 -68.5167007446 87 -5 A America/Toronto airport OurAirports 
150 LaRongeAirport LaRonge Canada YVC CYVC 55.151401519800004 -105.262001038 1242 -6 N America/Regina airport OurAirports 
184 VictoriaInternationalAirport Victoria Canada YYJ CYYJ 48.646900177 -123.426002502 63 -8 A America/Vancouver airport OurAirports 
113 WindsorAirport Windsor Canada YQG CYQG 42.27560043334961 -82.95559692382812 622 -5 A America/Toronto airport OurAirports 
131 RockyMountainHouseAirport RockyMountainHouse Canada YRM CYRM 52.4296989441 -114.903999329 3244 -7 A America/Edmonton airport OurAirports 
155 NormanWellsAirport NormanWells Canada YVQ CYVQ 65.28160095214844 -126.7979965209961 238 -7 A America/Edmonton airport OurAirports 
177 NorthBayJackGarlandAirport NorthBay Canada YYB CYYB 46.363602 -79.422798 1215 -5 A America/Toronto airport OurAirports 
103 SouthportAirport Portage-la-prairie Canada YPG CYPG 49.903099 -98.273817 885 -6 A America/Winnipeg airport OurAirports 
138 SummersideAirport Summerside Canada YSU CYSU 46.44060134887695 -63.83359909057617 56 -4 A America/Halifax airport OurAirports 
186 SwiftCurrentAirport SwiftCurrent Canada YYN CYYN 50.291900634799994 -107.691001892 2680 -6 N America/Regina airport OurAirports 
71 Montréal/Saint-HubertAirport Montreal Canada YHU CYHU 45.5175018311 -73.4169006348 90 -5 A America/Toronto airport OurAirports 
181 PentictonAirport Penticton Canada YYF CYYF 49.46310043334961 -119.60199737548828 1129 -8 A America/Vancouver airport OurAirports 
165 EdmontonCityCentre(BlatchfordField)Airport Edmonton Canada YXD CYXD 53.5724983215 -113.521003723 2202 -7 A America/Edmonton airport OurAirports 
68 UlukhaktokHolmanAirport HolmanIsland Canada YHI CYHI 70.76280212402344 -117.80599975585938 117 -7 A America/Edmonton airport OurAirports 
94 NatashquanAirport Natashquan Canada YNA CYNA 50.189998626708984 -61.78919982910156 39 -5 A America/Toronto airport OurAirports 
15 ÍsafjörðurAirport Isafjordur Iceland IFJ BIIS 66.05809783935547 -23.135299682617188 8 0 N Atlantic/Reykjavik airport OurAirports 
27 BaieComeauAirport BaieComeau Canada YBC CYBC 49.13249969482422 -68.20439910888672 71 -5 A America/Toronto airport OurAirports 
73 Halifax/StanfieldInternationalAirport Halifax Canada YHZ CYHZ 44.8807983398 -63.5085983276 477 -4 A America/Halifax airport OurAirports 
